libehca,unmapped,
libdv,SBR-Desktop,,
libdvdread,SBR-Lowvolume,,
libedit,SBR-Tools,,
libertas-usb8388-firmware,SBR-Lowvolume,,
libesmtp,SBR-Services,,
libevent,SBR-Services,,
libexif,SBR-Desktop,,
libffi,SBR-Tools,,
libfontenc,SBR-Desktop,,
libfonts,SBR-Tools,,
libformula,SBR-Lowvolume,,
libfprint,SBR-Desktop,,
libgail-gnome,SBR-Desktop,,
libgcrypt,SBR-Lowvolume,,
libglade2,SBR-Desktop,,
libglademm24,SBR-Desktop,,
libgnome,SBR-Desktop,,
libgnomecanvas,SBR-Desktop,,
libgnomekbd,SBR-Desktop,,
libgnomeui,SBR-Desktop,,
libgpg-error,SBR-Shells,,
libgphoto2,SBR-Desktop,,
libgpod,SBR-Desktop,,
libgsf,SBR-Shells,,
libgssglue,SBR-Idm,,
libgtop2,SBR-Desktop,,
libguestfs,SBR-Virtualization,,
libgweather,SBR-Desktop,,
libgxim,SBR-Desktop,,
libhangul,SBR-Desktop,,
libhbaapi,SBR-Storage,,
libhbalinux,SBR-Storage,,
libhugetlbfs,SBR-Tools,,
libibcm,SBR-Storage,,
libibcommon,SBR-Storage,,
libibmad,SBR-Storage,,
libibumad,SBR-Storage,,
libibverbs,SBR-Storage,,
libical,SBR-Desktop,,
libidn,SBR-Tools,,
libiec61883,SBR-Lowvolume,,
libieee1284,SBR-Lowvolume,,
libimobiledevice,SBR-Desktop,,
libipathverbs,SBR-Storage,,
libiptcdata,SBR-Lowvolume,SBR-Desktop,
libisofs,SBR-Storage,SBR-Shells,
liblayout,SBR-Lowvolume,,
libloader,SBR-Tools,,
libmatchbox,SBR-Desktop,,
libmemcached,SBR-Services,,
libmng,SBR-Lowvolume,SBR-Desktop,
libmpcdec,SBR-Lowvolume,,
libmsn,SBR-Desktop,,
libmthca,SBR-Storage,,
libmtp,SBR-Lowvolume,SBR-Desktop,
libmusicbrainz,SBR-Desktop,,
libmusicbrainz3,SBR-Desktop,,
libnes,SBR-Storage,,
libnetfilter_conntrack,SBR-Shells,,
libnfnetlink,SBR-Shells,,
libnice,SBR-Lowvolume,,
libnih,SBR-Tools,,
libnl,SBR-Tools,,
libnotify,SBR-Desktop,,
libntlm,SBR-Idm,,
libogg,SBR-Desktop,,
liboil,SBR-Tools,,
libopenraw,SBR-Lowvolume,SBR-Desktop,
libotf,SBR-Desktop,,
libpanelappletmm,SBR-Desktop,,
libpcap,SBR-Shells,,
libpciaccess,SBR-Lowvolume,,
libplist,SBR-Lowvolume,,
libpng,SBR-Desktop,,
libproxy,SBR-Services,,
librelp,SBR-Services,,
librepository,SBR-Lowvolume,,
librsvg2,SBR-Desktop,,
libsamplerate,SBR-Lowvolume,,
libselinux,SBR-Shells,,
libsemanage,SBR-Shells,,
libsepol,SBR-Shells,,
libsexy,SBR-Desktop,,
libshout,SBR-Services,,
libsmi,SBR-Services,,
libsndfile,SBR-Lowvolume,,
libsoup,SBR-Desktop,,
libspectre,SBR-Desktop,,
libssh2,SBR-Services,,
libtalloc,SBR-Tools,,
libtar,SBR-Shells,,
libtasn1,SBR-Shells,,
libtdb,SBR-Tools,,
libtevent,SBR-Tools,,
libtextcat,SBR-Tools,,
libthai,SBR-Tools,,
libtheora,SBR-Desktop,,
libtiff,SBR-Desktop,,
libtirpc,SBR-Tools,,
libtool,SBR-Tools,,
libtopology,SBR-Shells,,
libusb,SBR-Tools,,
libusb1,SBR-Tools,,
libuser,SBR-Shells,,
libutempter,SBR-Shells,,
libv4l,SBR-Lowvolume,,
libvirt,SBR-Virtualization,,
libvirt-cim,SBR-Virtualization,,
libvirt-java,SBR-Virtualization,,
libvisual,SBR-Desktop,,
libvncserver,SBR-Services,,
libvorbis,SBR-Desktop,,
libvpx,SBR-Desktop,,
libwmf,SBR-Lowvolume,,
libwnck,SBR-Desktop,,
libwpd,SBR-Desktop,,
libwpg,SBR-Desktop,,
libwvstreams,SBR-Tools,,
libxcb,SBR-Desktop,,
libxkbfile,SBR-Desktop,,
libxklavier,SBR-Desktop,,
libxml2,SBR-Services,,
libxslt,SBR-Services,,
lklug-fonts,SBR-Services,,
lksctp-tools,SBR-Kernel,SBR-Low Volume,
lldpad,SBR-Lowvolume,,
lm_sensors,SBR-Services,,
lockdev,SBR-Services,,
log4cpp,SBR-Tools,,
log4j,SBR-Tools,,
logrotate,SBR-Services,,
logwatch,SBR-Services,,
lohit-assamese-fonts,SBR-Desktop,,
lohit-bengali-fonts,SBR-Desktop,,
lohit-devanagari-fonts,SBR-Desktop,,
lohit-gujarati-fonts,SBR-Desktop,,
lohit-kannada-fonts,SBR-Desktop,,
lohit-malayalam-fonts,SBR-Desktop,,
lohit-oriya-fonts,SBR-Desktop,,
lohit-punjabi-fonts,SBR-Desktop,,
lohit-tamil-fonts,SBR-Desktop,,
lohit-telugu-fonts,SBR-Desktop,,
lpg,SBR-Tools,,
lpsolve,SBR-Tools,,
lrzsz,SBR-Services,,
lslk,SBR-Shells,,
lsof,SBR-Shells,,
lsscsi,SBR-Shells,,
ltrace,SBR-Shells,,
lua,SBR-Tools,,
lucene,SBR-Lowvolume,SBR-Services,
lvm2,SBR-Storage,,
lynx,SBR-Desktop,,
lzo,SBR-Tools,,
lzop,SBR-Tools,,
m2crypto,SBR-Services,,
m4,SBR-Tools,,
m17n-contrib,SBR-Lowvolume,,
m17n-db,SBR-Lowvolume,,
m17n-lib,SBR-Desktop,,
madan-fonts,SBR-Lowvolume,,
mailcap,SBR-Services,,
mailman,SBR-Services,,
make,SBR-Tools,,
makebootfat,SBR-Lowvolume,,
man,SBR-Shells,,
man-pages,SBR-Shells,,
man-pages-cs,SBR-Shells,,
man-pages-es,SBR-Shells,,
man-pages-fr,SBR-Shells,,
man-pages-it,SBR-Shells,,
man-pages-overrides,SBR-Shells,,
man-pages-pl,SBR-Shells,,
man-pages-ru,SBR-Shells,,
man-pages-uk,SBR-Shells,,
matchbox-window-manager,SBR-Desktop,,
mc,SBR-Shells,,
mcelog,SBR-Shells,,
mcpp,SBR-Tools,,
mcstrans,SBR-Shells,,
mdadm,SBR-Storage,,
meanwhile,SBR-Desktop,,
memcached,SBR-Services,,
mercurial,SBR-Services,,
metacity,SBR-Desktop,,
mgetty,SBR-Services,,
microcode_ctl,SBR-Kernel,,
min12xxw,SBR-Shells,,
mingetty,SBR-Services,,
minicom,SBR-Shells,,
mipv6-daemon,SBR-Services,,
mkbootdisk,SBR-Storage,,
mlocate,SBR-Shells,,
mobile-broadband-provider-info,SBR-Desktop,,
mod_auth_kerb,SBR-Webservers,SBR-Idm,
mod_auth_mysql,SBR-Webservers,,
mod_auth_pgsql,SBR-Webservers,,
mod_authz_ldap,SBR-Webservers,SBR-Idm,
mod_dnssd,SBR-Webservers,,
mod_nss,SBR-Webservers,,
mod_perl,SBR-Webservers,,
mod_revocator,SBR-Webservers,,
mod_wsgi,SBR-Webservers,,
module-init-tools,SBR-Kernel,,
mousetweaks,SBR-Desktop,,
mozilla-filesystem,SBR-Desktop,,
mpfr,SBR-Tools,,
mpich2,SBR-Services,,
mrtg,SBR-Services,,
mstflint,SBR-Desktop,,
mt-st,SBR-Storage,,
mtools,SBR-Shells,,
mtr,SBR-Shells,,
mtx,SBR-Storage,,
mutt,SBR-Shells,,
mvapich,SBR-Services,,
mvapich2,SBR-Services,,
mx4j,SBR-Services,,
mysql,SBR-Services,,
mysql-connector-java,SBR-Services,,
mysql-connector-odbc,SBR-Services,,
mythes-bg,SBR-Lowvolume,,
mythes-ca,SBR-Lowvolume,,
mythes-cs,SBR-Lowvolume,,
mythes-da,SBR-Lowvolume,,
mythes-de,SBR-Lowvolume,,
mythes-el,SBR-Lowvolume,,
mythes-en,SBR-Lowvolume,,
mythes-es,SBR-Lowvolume,,
mythes-fr,SBR-Lowvolume,,
mythes-ga,SBR-Lowvolume,,
mythes-hu,SBR-Lowvolume,,
mythes-it,SBR-Lowvolume,,
mythes-mi,SBR-Lowvolume,,
mythes-nl,SBR-Lowvolume,,
mythes-pl,SBR-Lowvolume,,
mythes-pt,SBR-Lowvolume,,
mythes-ro,SBR-Lowvolume,,
mythes-ru,SBR-Lowvolume,,
mythes-sk,SBR-Lowvolume,,
mythes-sl,SBR-Lowvolume,,
mythes-sv,SBR-Lowvolume,,
mythes-uk,SBR-Lowvolume,,
nano,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
nasm,(Mapped) SBR-Tools,(Mapped) SBR-Shells
nautilus-open-terminal,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
nc,unmapped,
ncompress,unmapped,
neon,SBR-Lowvolume,,
net-snmp,SBR-Services,,
net-tools,SBR-Networking,,
netcf,unmapped,
nfs-utils,SBR-Filesystem,,
nfs-utils-lib,SBR-Filesystem,,
nfs4-acl-tools,SBR-Filesystem,,
nmap,SBR-Shells,,
notification-daemon,SBR-Services,,
notify-python,SBR-Services,,
nspluginwrapper,SBR-Desktop,,
nspr,SBR-Tools,,
nss,SBR-Idm,,
nss-pam-ldapd,SBR-Idm,,
nss-softokn,SBR-Idm,,
nss-util,SBR-Idm,,
nss_compat_ossl,SBR-Idm,,
nss_db,SBR-Idm,,
ntp,SBR-Services,,
numactl,SBR-Shells,,
numpy,SBR-Tools,,
nuxwdog,SBR-Services,,
obex-data-server,SBR-Desktop,,
obexd,SBR-Desktop,,
objectweb-asm,SBR-Tools,,
oddjob,SBR-Desktop,,
omping,SBR-Shells,,
opal,SBR-Lowvolume,,
openchange,SBR-Desktop,,
opencryptoki,SBR-Idm,,
opencv,SBR-Tools,,
openhpi,SBR-Services,,
openhpi-subagent,SBR-Services,,
openjade,SBR-Lowvolume,,
openjpeg,SBR-Tools,,
openldap,SBR-Idm,,
openmotif,SBR-Desktop,,
openmotif22,SBR-Desktop,,
openobex,SBR-Desktop,,
openscap,SBR-Idm,,
opensm,SBR-Shells,,
opensp,SBR-Lowvolume,,
openssh,SBR-Services,,
openssl,SBR-Services,,
openssl098e,SBR-Services,,
openswan,SBR-Services,,
oprofile,SBR-Tools,,
orca,SBR-Desktop,,
osutil,SBR-Tools,,
oxygen-icon-theme,SBR-Desktop,,
pacemaker,SBR-Clusterha,,
pakchois,SBR-Services,,
pam,SBR-Idm,,
pam_krb5,SBR-Idm,,
pam_passwdqc,SBR-Idm,,
pam_pkcs11,SBR-Idm,,
pango,SBR-Tools,,
pangomm,SBR-Tools,,
papi,SBR-Tools,,
paps,SBR-Lowvolume,,
parted,SBR-Shells,,
passivetex,SBR-Tools,,
passwd,SBR-Shells,,
patch,SBR-Tools,,
patchutils,SBR-Tools,,
pax,SBR-Shells,,
pbm2l2030,SBR-Desktop,,
pciutils,SBR-Shells,,
pcre,SBR-Tools,,
pcsc-lite,SBR-Services,,
pentaho-libxml,SBR-Tools,,
pentaho-reporting-flow-engine,SBR-Tools,,
perftest,SBR-Shells,,
perl,SBR-Tools,,
perl-Authen-SASL,SBR-Tools,,
perl-BSD-Resource,SBR-Tools,,
perl-Bit-Vector,SBR-Tools,,
perl-CGI-Session,SBR-Tools,SBR-Webservers,
perl-Cache-Memcached,SBR-Tools,,
perl-Carp-Clan,SBR-Tools,,
perl-Class-MethodMaker,SBR-Tools,,
perl-Class-Singleton,SBR-Tools,,
perl-Config-General,SBR-Tools,,
perl-Convert-ASN1,SBR-Tools,,
perl-Crypt-OpenSSL-Bignum,SBR-Tools,,
perl-Crypt-OpenSSL-RSA,SBR-Tools,,
perl-Crypt-OpenSSL-Random,SBR-Tools,,
perl-Crypt-PasswdMD5,SBR-Tools,,
perl-Crypt-SSLeay,SBR-Tools,,
perl-DBD-MySQL,SBR-Tools,,
perl-DBD-Pg,SBR-Tools,,
perl-DBD-SQLite,SBR-Tools,,
perl-DBI,SBR-Tools,,
perl-DBIx-Simple,SBR-Tools,,
perl-Date-Calc,SBR-Tools,,
perl-Date-Manip,SBR-Tools,,
perl-DateTime,SBR-Tools,,
perl-Devel-Symdump,SBR-Tools,,
perl-Digest-HMAC,SBR-Tools,,
perl-Digest-SHA1,SBR-Tools,,
perl-Encode-Detect,SBR-Tools,,
perl-FreezeThaw,SBR-Tools,,
perl-Frontier-RPC,SBR-Tools,,
perl-GSSAPI,SBR-Tools,,
perl-HTML-Parser,SBR-Tools,,
perl-HTML-Tagset,SBR-Tools,,
perl-IO-Socket-INET6,SBR-Tools,,
perl-IO-Socket-SSL,SBR-Tools,,
perl-IO-String,SBR-Tools,,
perl-LDAP,SBR-Tools,,
perl-List-MoreUtils,SBR-Tools,,
perl-Mail-DKIM,SBR-Tools,,
perl-MailTools,SBR-Tools,,
perl-Mozilla-LDAP,SBR-Tools,,
perl-Net-DNS,SBR-Tools,,
perl-Net-LibIDN,SBR-Tools,,
perl-Net-SSLeay,SBR-Tools,,
perl-Net-Telnet,SBR-Tools,,
perl-NetAddr-IP,SBR-Tools,,
perl-Newt,SBR-Tools,,
perl-Params-Validate,SBR-Tools,,
perl-Perlilog,SBR-Tools,,
perl-Pod-Coverage,SBR-Tools,,
perl-SGMLSpm,SBR-Tools,,
perl-SNMP_Session,SBR-Tools,,
perl-Socket6,SBR-Tools,,
perl-String-CRC32,SBR-Tools,,
perl-Sys-Virt,SBR-Tools,,
perl-Term-ProgressBar,SBR-Tools,,
perl-TermReadKey,SBR-Tools,,
perl-Test-Pod,SBR-Tools,,
perl-Test-Pod-Coverage,SBR-Tools,,
perl-Text-Iconv,SBR-Tools,,
perl-TimeDate,SBR-Tools,,
perl-URI,SBR-Tools,,
perl-XML-DOM,SBR-Tools,,
perl-XML-DOM-XPath,SBR-Tools,,
perl-XML-Dumper,SBR-Tools,,
perl-XML-Filter-BufferText,SBR-Tools,,
perl-XML-Grove,SBR-Tools,,
perl-XML-LibXML,SBR-Tools,,
perl-XML-NamespaceSupport,SBR-Tools,,
perl-XML-Parser,SBR-Tools,,
perl-XML-RegExp,SBR-Tools,,
perl-XML-SAX,SBR-Tools,,
perl-XML-SAX-Writer,SBR-Tools,,
perl-XML-Twig,SBR-Tools,,
perl-XML-Writer,SBR-Tools,,
perl-XML-XPath,SBR-Tools,,
perl-XML-XPathEngine,SBR-Tools,,
perl-libintl,SBR-Tools,,
perl-libwww-perl,SBR-Tools,,
perl-libxml-perl,SBR-Tools,,
pessulus,SBR-Desktop,,
pexpect,SBR-Shells,,
php,SBR-Webservers,,
php-pear,SBR-Webservers,,
php-pecl-apc,SBR-Webservers,,
php-pecl-memcache,SBR-Webservers,,
pidgin,SBR-Desktop,,
pilot-link,SBR-Desktop,,
pinentry,SBR-Desktop,,
pinfo,SBR-Shells,,
pixman,SBR-Desktop,,
pkgconfig,SBR-Tools,,
planner,SBR-Desktop,,
plymouth,SBR-Desktop,,
pm-utils,SBR-Shells,,
pnm2ppa,(Mapped) SBR-Desktop,(Mapped) SBR-Services
policycoreutils,SBR-Shells,,
polkit,SBR-Shells,,
polkit-gnome,SBR-Desktop,,
poppler,SBR-Desktop,,
poppler-data,SBR-Desktop,,
popt,SBR-Tools,,
portreserve,SBR-Services,,
postfix,SBR-Services,,
postgresql,SBR-Services,,
postgresql-jdbc,SBR-Services,,
pothana2000-fonts,SBR-Desktop,,
powertop,SBR-Shells,,
ppl,SBR-Tools,,
ppp,SBR-Services,,
pptp,SBR-Shells,,
prelink,SBR-Tools,,
printer-filters,SBR-Lowvolume,,
procmail,SBR-Shells,,
procps,SBR-Shells,,
psacct,SBR-Shells,,
psutils,SBR-Services,,
pth,SBR-Tools,,
ptlib,SBR-Tools,,
ptouch-driver,SBR-Services,,
pulseaudio,SBR-Desktop,,
pyOpenSSL,SBR-Shells,SBR-Tools,
pycairo,SBR-Desktop,SBR-Shells,
pychart,SBR-Shells,,
pygobject2,SBR-Desktop,SBR-Shells,
pygpgme,SBR-Shells,,
pygtk2,SBR-Desktop,SBR-Shells,
pygtksourceview,SBR-Desktop,SBR-Shells,
pykickstart,SBR-Shells,,
pyorbit,SBR-Desktop,SBR-Shells,
pyparted,SBR-Storage,SBR-Shells,
python,SBR-Shells,,
python-Coherence,SBR-Lowvolume,SBR-Shells,
python-beaker,SBR-Shells,SBR-Tools,
python-cheetah,SBR-Shells,SBR-Tools,
python-configobj,SBR-Shells,SBR-Tools,
python-crypto,SBR-Shells,,
python-cryptsetup,SBR-Storage,SBR-Shells,
python-dateutil,SBR-Shells,,
python-decorator,SBR-Shells,,
python-decoratortools,SBR-Shells,,
python-dmidecode,SBR-Shells,,
python-docs,SBR-Shells,,
python-enchant,SBR-Desktop,SBR-Shells,
python-ethtool,SBR-Shells,,
python-formencode,SBR-Shells,SBR-Tools,
python-fpconst,SBR-Shells,,
python-genshi,SBR-Shells,,
python-gtkextra,SBR-Desktop,SBR-Shells,
python-imaging,SBR-Desktop,SBR-Shells,
python-iniparse,SBR-Shells,,
python-iwlib,SBR-Shells,,
python-kerberos,SBR-Shells,,
python-krbV,SBR-Shells,,
python-ldap,SBR-Shells,,
python-louie,SBR-Shells,,
python-lxml,SBR-Shells,,
python-mako,SBR-Shells,,
python-markdown,SBR-Shells,,
python-markupsafe,SBR-Shells,,
python-matplotlib,SBR-Shells,,
python-meh,SBR-Shells,,
python-memcached,SBR-Shells,,
python-myghty,SBR-Shells,,
python-netaddr,SBR-Shells,,
python-nose,SBR-Shells,,
python-nss,SBR-Shells,,
python-paramiko,SBR-Shells,,
python-paste,SBR-Shells,,
python-paste-deploy,SBR-Shells,,
python-paste-script,SBR-Shells,,
python-peak-rules,SBR-Shells,,
python-peak-util-addons,SBR-Shells,,
python-peak-util-assembler,SBR-Shells,,
python-peak-util-extremes,SBR-Shells,,
python-peak-util-symbols,SBR-Shells,,
python-prioritized-methods,SBR-Shells,,
python-psycopg2,SBR-Shells,,
python-pyasn1,SBR-Shells,,
python-pyblock,SBR-Shells,,
python-pycurl,SBR-Shells,,
python-pygments,SBR-Shells,,
python-pylons,SBR-Shells,,
python-qpid,SBR-Mrg,,
python-reportlab,SBR-Shells,,
python-repoze-tm2,SBR-Shells,,
python-repoze-what,SBR-Shells,,
python-repoze-what-plugins-sql,SBR-Shells,,
python-repoze-what-pylons,SBR-Shells,,
python-repoze-what-quickstart,SBR-Shells,,
python-repoze-who,SBR-Shells,,
python-repoze-who-friendlyform,SBR-Shells,,
python-repoze-who-plugins-sa,SBR-Shells,,
python-repoze-who-testutil,SBR-Shells,,
python-rhsm,SBR-Shells,,
python-routes,SBR-Shells,,
python-setuptools,SBR-Shells,,
python-sexy,SBR-Shells,,
python-simplejson,SBR-Shells,,
python-slip,SBR-Shells,,
python-sqlalchemy,SBR-Shells,,
python-tempita,SBR-Shells,,
python-toscawidgets,SBR-Shells,,
python-transaction,SBR-Shells,,
python-turbojson,SBR-Shells,,
python-tw-forms,SBR-Shells,,
python-twisted,SBR-Shells,,
python-twisted-conch,SBR-Shells,,
python-twisted-core,SBR-Shells,,
python-twisted-lore,SBR-Shells,,
python-twisted-mail,SBR-Shells,,
python-twisted-names,SBR-Shells,,
python-twisted-news,SBR-Shells,,
python-twisted-runner,SBR-Shells,,
python-twisted-web,SBR-Shells,,
python-twisted-words,SBR-Shells,,
python-urlgrabber,SBR-Shells,,
python-virtinst,SBR-Shells,,
python-webflash,SBR-Shells,,
python-webhelpers,SBR-Shells,,
python-webob,SBR-Shells,,
python-webtest,SBR-Shells,,
python-zope-interface,SBR-Shells,,
python-zope-sqlalchemy,SBR-Shells,,
pywebkitgtk,SBR-Shells,SBR-Desktop,
pyxdg,SBR-Shells,SBR-Desktop,
pyxf86config,SBR-Shells,SBR-Desktop,
qca-ossl,SBR-Desktop,SBR-Tools,
qca2,SBR-Desktop,,
qdox,SBR-Tools,,
qemu-kvm,SBR-Virtualization,,
qimageblitz,SBR-Desktop,,
ql23xx-firmware,SBR-Storage,,
ql2100-firmware,SBR-Storage,,
ql2200-firmware,SBR-Storage,,
ql2400-firmware,SBR-Storage,,
ql2500-firmware,SBR-Storage,,
qperf,SBR-Lowvolume,,
qpid-cpp,SBR-Mrg,,
qpid-qmf,SBR-Mrg,,
qpid-tests,SBR-Mrg,,
qpid-tools,SBR-Mrg,,
qt,SBR-Desktop,,
qt3,SBR-Desktop,,
quagga,SBR-Lowvolume,,
quota,SBR-Filesystem,,
radvd,SBR-Lowvolume,,
raptor,SBR-Tools,,
rarian,SBR-Tools,,
rasqal,SBR-Tools,,
rcs,SBR-Tools,,
rdate,SBR-Lowvolume,,
rdesktop,SBR-Desktop,,
rdist,SBR-Lowvolume,,
rdma,SBR-Lowvolume,,
rds-tools,SBR-Lowvolume,,
readahead,SBR-Shells,,
readline,SBR-Shells,,
redhat-lsb,SBR-Lowvolume,,
redhat-rpm-config,SBR-Lowvolume,,
redland,SBR-Lowvolume,,
regexp,SBR-Tools,,
resource-agents,SBR-Clusterha,,
rfkill,SBR-Lowvolume,,
rhdb-utils,SBR-Tools,,
rhino,SBR-Tools,,
rhn-client-tools,SBR-Sysmgmt,,
rhnlib,SBR-Sysmgmt,,
rhnsd,SBR-Sysmgmt,,
rhythmbox,SBR-Desktop,,
rome,SBR-Tools,,
rootfiles,SBR-Lowvolume,,
rp-pppoe,SBR-Shells,,
rpcbind,SBR-Services,,
rpm,SBR-Anaconda,,
rpmdevtools,SBR-Anaconda,,
rpmlint,SBR-Anaconda,,
rrdtool,SBR-Tools,,
rsh,SBR-Shells,,
rsync,SBR-Shells,,
rsyslog,SBR-Services,,
rt61pci-firmware,SBR-Kernel,,
rt73usb-firmware,SBR-Kernel,,
rtkit,SBR-Lowvolume,,
ruby,SBR-Shells,,
ruby-qpid,SBR-Mrg,,
rusers,SBR-Shells,,
rwho,SBR-Shells,,
saab-fonts,SBR-Desktop,,
sabayon,SBR-Desktop,,
sac,SBR-Tools,,
samba,SBR-Idm,,
samba4,SBR-Idm,,
sane-backends,SBR-Desktop,,
sane-frontends,SBR-Desktop,,
saslwrapper,SBR-Idm,,
sat4j,SBR-Tools,,
saxon,SBR-Tools,,
sblim-cim-client,SBR-Services,,
sblim-cim-client2,SBR-Services,,
sblim-cmpi-base,SBR-Services,,
sblim-cmpi-devel,SBR-Services,,
sblim-cmpi-dhcp,SBR-Services,,
sblim-cmpi-dns,SBR-Services,,
sblim-cmpi-fsvol,SBR-Services,,
sblim-cmpi-network,SBR-Services,,
sblim-cmpi-nfsv3,SBR-Services,,
sblim-cmpi-nfsv4,SBR-Services,,
sblim-cmpi-params,SBR-Services,,
sblim-cmpi-samba,SBR-Services,,
sblim-cmpi-sysfs,SBR-Services,,
sblim-cmpi-syslog,SBR-Services,,
sblim-gather,SBR-Services,,
sblim-indication_helper,SBR-Services,,
sblim-sfcb,SBR-Services,,
sblim-sfcc,SBR-Services,,
sblim-smis-hba,SBR-Services,,
sblim-tools-libra,SBR-Services,,
sblim-wbemcli,SBR-Services,,
scenery-backgrounds,SBR-Nontechnical,,
screen,SBR-Shells,,
scrub,SBR-Shells,,
scsi-target-utils,SBR-Storage,,
sdparm,SBR-Storage,,
seabios,SBR-Lowvolume,,
seahorse,SBR-Desktop,,
seahorse-plugins,SBR-Desktop,,
sed,SBR-Tools,,
seekwatcher,SBR-Shells,,
selinux-policy,SBR-Shells,,
sendmail,SBR-Services,,
setools,SBR-Shells,,
setroubleshoot,SBR-Shells,,
setroubleshoot-plugins,SBR-Shells,,
setserial,SBR-Shells,,
setup,SBR-Lowvolume,,
setuptool,SBR-Shells,,
sg3_utils,SBR-Shells,,
sgml-common,SBR-Lowvolume,,
sgpio,SBR-Lowvolume,,
shadow-utils,SBR-Idm,,
shared-mime-info,SBR-Lowvolume,,
sigar,SBR-Tools,,
sil-padauk-fonts,SBR-Desktop,,
sinjdoc,SBR-Tools,,
sip,SBR-Tools,,
slang,SBR-Tools,,
slapi-nis,SBR-Idm,,
slf4j,SBR-Tools,,
smartmontools,SBR-Storage,,
smp_utils,SBR-Shells,,
soprano,SBR-Lowvolume,,
sos,SBR-Lowvolume,,
sound-juicer,SBR-Desktop,,
sound-theme-freedesktop,SBR-Desktop,,
spamassassin,SBR-Services,,
speex,SBR-Lowvolume,,
spice-client,SBR-Desktop,,
spice-server,SBR-Desktop,,
spice-vdagent,SBR-Desktop,,
spice-xpi,SBR-Desktop,,
sqlite,SBR-Tools,,
squashfs-tools,SBR-Filesystem,,
squid,SBR-Services,,
srptools,SBR-Storage,,
sssd,SBR-Idm,,
star,SBR-Shells,,
startup-notification,SBR-Desktop,,
stix-fonts,SBR-Desktop,,
strace,SBR-Tools,,
strigi,SBR-Desktop,,
stunnel,SBR-Services,,
subscription-manager,SBR-Sysmgmt,,
subversion,SBR-Tools,,
sudo,SBR-Idm,,
svnkit,SBR-Tools,,
svrcore,SBR-Tools,,
swig,SBR-Tools,,
symlinks,SBR-Lowvolume,,
sysfsutils,SBR-Tools,,
syslinux,SBR-Lowvolume,,
sysstat,SBR-Shells,,
system-config-date,SBR-Shells,,
system-config-date-docs,SBR-Shells,,
system-config-firewall,SBR-Shells,,
system-config-kdump,SBR-Shells,,
system-config-keyboard,SBR-Shells,,
system-config-kickstart,SBR-Shells,,
system-config-language,SBR-Shells,,
system-config-lvm,SBR-Shells,,
system-config-network,SBR-Shells,,
system-config-printer,SBR-Shells,,
system-config-services,SBR-Shells,,
system-config-services-docs,SBR-Shells,,
system-config-users,SBR-Shells,,
system-config-users-docs,SBR-Shells,,
system-icon-theme,SBR-Desktop,,
system-setup-keyboard,SBR-Desktop,,
systemtap,SBR-Tools,,
t1lib,SBR-Desktop,,
taglib,SBR-Desktop,,
talk,SBR-Shells,,
tar,SBR-Shells,,
taskjuggler,SBR-Desktop,,
tcl,SBR-Tools,,
tcl-pgtcl,SBR-Tools,,
tcp_wrappers,SBR-Shells,,
tcpdump,SBR-Shells,,
tcsh,SBR-Shells,,
telnet,SBR-Services,,
terminus-fonts,SBR-Desktop,,
texinfo,SBR-Desktop,,
tftp,SBR-Shells,,
thunderbird,SBR-Desktop,,
tibetan-machine-uni-fonts,SBR-Desktop,,
tidy,SBR-Desktop,,
tigervnc,SBR-Desktop,,
time,SBR-Tools,,
tix,SBR-Tools,,
tk,SBR-Tools,,
tmpwatch,SBR-Services,,
tn5250,SBR-Shells,,
tog-pegasus,SBR-Services,,
tokyocabinet,SBR-Tools,,
tomcat6,SBR-Webservers,,
tomcatjss,SBR-Webservers,,
totem,SBR-Desktop,,
totem-pl-parser,SBR-Desktop,,
tpm-tools,SBR-Shells,,
trace-cmd,SBR-Shells,,
traceroute,SBR-Shells,,
transfig,SBR-Desktop,,
tree,SBR-Shells,,
trousers,SBR-Shells,,
tsclient,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
ttmkfdir,SBR-Desktop,,
tunctl,SBR-Services,,
tuned,SBR-Services,,
udftools,SBR-Filesystem,,
udisks,SBR-Storage,,
unicap,SBR-Lowvolume,,
unique,SBR-Tools,,
units,SBR-Desktop,,
unix2dos,SBR-Lowvolume,,
unixODBC,SBR-Tools,,
unzip,SBR-Shells,,
upstart,SBR-Shells,,
urlview,SBR-Shells,,
urw-fonts,SBR-Desktop,,
usbmuxd,SBR-Services,,
usbutils,SBR-Shells,,
usermode,SBR-Shells,,
ustr,SBR-Tools,,
util-linux-ng,SBR-Shells,,
uuid,SBR-Tools,,
valgrind,SBR-Tools,,
vconfig,SBR-Shells,,
velocity,SBR-Tools,,
vemana2000-fonts,SBR-Desktop,,
vgabios,SBR-Lowvolume,,
vinagre,SBR-Desktop,,
vino,SBR-Desktop,,
virt-manager,SBR-Virtualization,,
virt-top,SBR-Virtualization,,
virt-v2v,SBR-Virtualization,,
virt-viewer,SBR-Virtualization,,
virt-what,SBR-Virtualization,,
vlock,SBR-Shells,,
volume_key,SBR-Storage,,
vorbis-tools,SBR-Desktop,,
vsftpd,SBR-Services,,
vte,SBR-Desktop,,
w3m,SBR-Shells,,
